date,city,latitude,longitude,uv_index
2020-06-08 12:00:00,Ravenswood,-32.583,115.833,2.63
2020-06-08 12:00:00,Serpentine,-32.365,115.981,2.69
2020-06-08 12:00:00,Tom Price,-22.694,117.795,5.32
2020-06-08 12:00:00,Toodyay,-31.55,116.45,2.92
2020-06-08 12:00:00,Two Rocks,-31.495,115.588,2.95
2020-06-08 12:00:00,Vasse,-33.69,115.3,2.46
2020-06-08 12:00:00,Wagin,-33.317,117.35,2.5
2020-06-08 12:00:00,Waroona,-32.867,115.917,2.58
2020-06-08 12:00:00,Wickham,-20.675,117.14,5.7
2020-06-08 12:00:00,Wooroloo,-31.803,116.314,2.85
2020-06-08 12:00:00,Wundowie,-31.767,116.383,2.85
2020-06-08 12:00:00,Yallingup,-33.64,115.026,2.48
2020-06-08 12:00:00,Yanchep,-31.55,115.634,2.87
2020-06-08 12:00:00,York,-31.888,116.769,2.86
2020-06-08 12:00:00,Yunderup,-32.583,115.8,2.63
2020-06-09 12:00:00,Albany,-35.023,117.881,2.22
2020-06-09 12:00:00,Augusta,-34.312,115.159,2.36
2020-06-09 12:00:00,Australind,-33.279,115.715,2.5
2020-06-09 12:00:00,Bakers Hill,-31.751,116.455,2.8200000000000003
2020-06-09 12:00:00,Bentley,-32.001,115.924,2.7199999999999998
2020-06-09 12:00:00,Beverley,-32.109,116.926,2.73
2020-06-09 12:00:00,Bindoon,-31.38,116.097,2.99
2020-06-09 12:00:00,Binningup,-33.149,115.689,2.54
2020-06-09 12:00:00,Boddington,-32.802,116.471,2.59
2020-06-09 12:00:00,Boyanup,-33.486,115.73,2.5
2020-06-09 12:00:00,Bridgetown,-33.958,116.138,2.46
2020-06-09 12:00:00,Broome,-17.962,122.236,6.37
2020-06-09 12:00:00,Bullsbrook,-31.663,116.03,2.9
2020-06-09 12:00:00,Bunbury,-33.333,115.633,2.5
2020-06-09 12:00:00,Busselton,-33.648,115.346,2.48
2020-06-09 12:00:00,Cannington,-32.017,115.95,2.7199999999999998
2020-06-09 12:00:00,Capel,-33.557,115.57,2.46
2020-06-09 12:00:00,Carnarvon,-24.867,113.661,4.64
2020-06-09 12:00:00,Chidlow,-31.857,116.272,2.8200000000000003
2020-06-09 12:00:00,Collie,-33.363,116.156,2.52
2020-06-09 12:00:00,Cowaramup,-33.85,115.11,2.46
2020-06-09 12:00:00,Dampier,-20.66,116.71,5.5
2020-06-09 12:00:00,Denmark,-34.96,117.353,2.26
2020-06-09 12:00:00,Derby,-17.306,123.634,6.41
2020-06-09 12:00:00,Dongara,-29.251,114.934,3.64
2020-06-09 12:00:00,Donnybrook,-33.58,115.82,2.48
2020-06-09 12:00:00,Drummond Cove,-28.673000000000002,114.613,3.87
2020-06-09 12:00:00,Dunsborough,-33.617,115.1,2.5
2020-06-09 12:00:00,Esperance,-33.861,121.892,2.42
2020-06-09 12:00:00,Exmouth,-21.933,114.128,5.51
2020-06-09 12:00:00,Fitzroy Crossing,-18.194,125.567,6.16
2020-06-09 12:00:00,Fremantle,-32.057,115.744,2.75
2020-06-09 12:00:00,Geraldton,-28.774,114.609,3.81
2020-06-09 12:00:00,Halls Creek,-18.23,127.67,6.28
2020-06-09 12:00:00,Harvey,-33.08,115.89,2.55
2020-06-09 12:00:00,Jarrahdale,-32.339,116.062,2.69
2020-06-09 12:00:00,Jurien Bay,-30.297,115.042,3.37
2020-06-09 12:00:00,Kalbarri,-27.71,114.16,4.14
2020-06-09 12:00:00,Kalgoorlie,-30.749,121.466,3.34
2020-06-09 12:00:00,Kambalda,-31.2,121.67,3.16
2020-06-09 12:00:00,Kambalda West,-31.211,121.713,3.16
2020-06-09 12:00:00,Karratha,-20.736,116.846,5.49
2020-06-09 12:00:00,Katanning,-33.691,117.555,2.49
2020-06-09 12:00:00,Kojonup,-33.84,117.15,2.47
2020-06-09 12:00:00,Kununurra,-15.774000000000001,128.739,7.2
2020-06-09 12:00:00,Kwinana,-32.239,115.77,2.7199999999999998
2020-06-09 12:00:00,Leschenault,-33.245,115.735,2.54
2020-06-09 12:00:00,Lesmurdie,-31.994,116.05,2.81
2020-06-09 12:00:00,Little Grove,-35.07,117.87,2.22
2020-06-09 12:00:00,Lower Chittering,-31.556,116.087,2.9
2020-06-09 12:00:00,Lower King,-34.958,117.938,2.26
2020-06-09 12:00:00,Mandurah,-32.529,115.723,2.62
2020-06-09 12:00:00,Manjimup,-34.241,116.146,2.42
2020-06-09 12:00:00,Margaret River,-33.955,115.075,2.46
2020-06-09 12:00:00,Merredin,-31.482,118.279,3.04
2020-06-09 12:00:00,Moora,-30.638,116.01,3.2800000000000002
2020-06-09 12:00:00,Mount Barker,-34.63,117.667,2.33
2020-06-09 12:00:00,Mundijong,-32.284,115.973,2.67
2020-06-09 12:00:00,Narrogin,-32.936,117.178,2.6
2020-06-09 12:00:00,Newman,-23.354,119.732,5.12
2020-06-09 12:00:00,Northam,-31.653,116.666,2.9
2020-06-09 12:00:00,Nullagine,-21.888,120.107,5.39
2020-06-09 12:00:00,Paraburdoo,-23.201,117.671,5.19
2020-06-09 12:00:00,Perth,-31.952,115.859,2.84
2020-06-09 12:00:00,Pinjarra,-32.63,115.871,2.63
2020-06-09 12:00:00,Port Denison,-29.283,114.917,3.64
2020-06-09 12:00:00,Port Hedland,-20.31,118.601,5.62
2020-06-09 12:00:00,Quindalup,-33.667,115.145,2.5
2020-06-09 12:00:00,Ravenswood,-32.583,115.833,2.63
2020-06-09 12:00:00,Serpentine,-32.365,115.981,2.67
2020-06-09 12:00:00,Tom Price,-22.694,117.795,5.41
2020-06-09 12:00:00,Toodyay,-31.55,116.45,2.91
2020-06-09 12:00:00,Two Rocks,-31.495,115.588,2.98
2020-06-09 12:00:00,Vasse,-33.69,115.3,2.48
2020-06-09 12:00:00,Wagin,-33.317,117.35,2.52
2020-06-09 12:00:00,Waroona,-32.867,115.917,2.58
2020-06-09 12:00:00,Wickham,-20.675,117.14,5.51
2020-06-09 12:00:00,Wooroloo,-31.803,116.314,2.8200000000000003
2020-06-09 12:00:00,Wundowie,-31.767,116.383,2.8200000000000003
2020-06-09 12:00:00,Yallingup,-33.64,115.026,2.5
2020-06-09 12:00:00,Yanchep,-31.55,115.634,2.89
2020-06-09 12:00:00,York,-31.888,116.769,2.81
2020-06-09 12:00:00,Yunderup,-32.583,115.8,2.63
2020-06-10 12:00:00,Albany,-35.023,117.881,2.27
2020-06-10 12:00:00,Augusta,-34.312,115.159,2.4
2020-06-10 12:00:00,Australind,-33.279,115.715,2.58
2020-06-10 12:00:00,Bakers Hill,-31.751,116.455,2.88
2020-06-10 12:00:00,Bentley,-32.001,115.924,2.81
2020-06-10 12:00:00,Beverley,-32.109,116.926,2.8
2020-06-10 12:00:00,Bindoon,-31.38,116.097,2.99
2020-06-10 12:00:00,Binningup,-33.149,115.689,2.63
2020-06-10 12:00:00,Boddington,-32.802,116.471,2.67
2020-06-10 12:00:00,Boyanup,-33.486,115.73,2.58
2020-06-10 12:00:00,Bridgetown,-33.958,116.138,2.49
2020-06-10 12:00:00,Broome,-17.962,122.236,6.67
2020-06-10 12:00:00,Bullsbrook,-31.663,116.03,2.93
2020-06-10 12:00:00,Bunbury,-33.333,115.633,2.58
2020-06-10 12:00:00,Busselton,-33.648,115.346,2.54
2020-06-10 12:00:00,Cannington,-32.017,115.95,2.81
2020-06-10 12:00:00,Capel,-33.557,115.57,2.51
2020-06-10 12:00:00,Carnarvon,-24.867,113.661,4.59
2020-06-10 12:00:00,Chidlow,-31.857,116.272,2.88
2020-06-10 12:00:00,Collie,-33.363,116.156,2.58
2020-06-10 12:00:00,Cowaramup,-33.85,115.11,2.5
2020-06-10 12:00:00,Dampier,-20.66,116.71,5.91
2020-06-10 12:00:00,Denmark,-34.96,117.353,2.31
2020-06-10 12:00:00,Derby,-17.306,123.634,6.66
2020-06-10 12:00:00,Dongara,-29.251,114.934,3.42
2020-06-10 12:00:00,Donnybrook,-33.58,115.82,2.5300000000000002
2020-06-10 12:00:00,Drummond Cove,-28.673000000000002,114.613,3.69
2020-06-10 12:00:00,Dunsborough,-33.617,115.1,2.55
2020-06-10 12:00:00,Esperance,-33.861,121.892,2.41
2020-06-10 12:00:00,Exmouth,-21.933,114.128,5.31
2020-06-10 12:00:00,Fitzroy Crossing,-18.194,125.567,6.48
2020-06-10 12:00:00,Fremantle,-32.057,115.744,2.83
2020-06-10 12:00:00,Geraldton,-28.774,114.609,3.62
2020-06-10 12:00:00,Halls Creek,-18.23,127.67,6.6
2020-06-10 12:00:00,Harvey,-33.08,115.89,2.63
2020-06-10 12:00:00,Jarrahdale,-32.339,116.062,2.77
2020-06-10 12:00:00,Jurien Bay,-30.297,115.042,3.19
2020-06-10 12:00:00,Kalbarri,-27.71,114.16,3.96
2020-06-10 12:00:00,Kalgoorlie,-30.749,121.466,3.18
2020-06-10 12:00:00,Kambalda,-31.2,121.67,3.02
2020-06-10 12:00:00,Kambalda West,-31.211,121.713,3.02
2020-06-10 12:00:00,Karratha,-20.736,116.846,5.91
2020-06-10 12:00:00,Katanning,-33.691,117.555,2.52
2020-06-10 12:00:00,Kojonup,-33.84,117.15,2.5
2020-06-10 12:00:00,Kununurra,-15.774000000000001,128.739,7.58
2020-06-10 12:00:00,Kwinana,-32.239,115.77,2.81
2020-06-10 12:00:00,Leschenault,-33.245,115.735,2.63
2020-06-10 12:00:00,Lesmurdie,-31.994,116.05,2.87
2020-06-10 12:00:00,Little Grove,-35.07,117.87,2.27
2020-06-10 12:00:00,Lower Chittering,-31.556,116.087,2.93
2020-06-10 12:00:00,Lower King,-34.958,117.938,2.31
2020-06-10 12:00:00,Mandurah,-32.529,115.723,2.7199999999999998
2020-06-10 12:00:00,Manjimup,-34.241,116.146,2.45
2020-06-10 12:00:00,Margaret River,-33.955,115.075,2.5
2020-06-10 12:00:00,Merredin,-31.482,118.279,3.0
2020-06-10 12:00:00,Moora,-30.638,116.01,3.16
2020-06-10 12:00:00,Mount Barker,-34.63,117.667,2.37
2020-06-10 12:00:00,Mundijong,-32.284,115.973,2.76
2020-06-10 12:00:00,Narrogin,-32.936,117.178,2.65
2020-06-10 12:00:00,Newman,-23.354,119.732,5.16
2020-06-10 12:00:00,Northam,-31.653,116.666,2.93
2020-06-10 12:00:00,Nullagine,-21.888,120.107,5.48
2020-06-10 12:00:00,Paraburdoo,-23.201,117.671,5.23
2020-06-10 12:00:00,Perth,-31.952,115.859,2.9
2020-06-10 12:00:00,Pinjarra,-32.63,115.871,2.7199999999999998
2020-06-10 12:00:00,Port Denison,-29.283,114.917,3.42
2020-06-10 12:00:00,Port Hedland,-20.31,118.601,5.97
2020-06-10 12:00:00,Quindalup,-33.667,115.145,2.55
2020-06-10 12:00:00,Ravenswood,-32.583,115.833,2.7199999999999998
2020-06-10 12:00:00,Serpentine,-32.365,115.981,2.76
2020-06-10 12:00:00,Tom Price,-22.694,117.795,5.4
2020-06-10 12:00:00,Toodyay,-31.55,116.45,2.94
2020-06-10 12:00:00,Two Rocks,-31.495,115.588,2.98
2020-06-10 12:00:00,Vasse,-33.69,115.3,2.54
2020-06-10 12:00:00,Wagin,-33.317,117.35,2.56
2020-06-10 12:00:00,Waroona,-32.867,115.917,2.67
2020-06-10 12:00:00,Wickham,-20.675,117.14,5.92
2020-06-10 12:00:00,Wooroloo,-31.803,116.314,2.88
2020-06-10 12:00:00,Wundowie,-31.767,116.383,2.88
2020-06-10 12:00:00,Yallingup,-33.64,115.026,2.55
2020-06-10 12:00:00,Yanchep,-31.55,115.634,2.92
2020-06-10 12:00:00,York,-31.888,116.769,2.86
2020-06-10 12:00:00,Yunderup,-32.583,115.8,2.7199999999999998
2020-06-11 12:00:00,Albany,-35.023,117.881,2.09
2020-06-11 12:00:00,Augusta,-34.312,115.159,2.31
2020-06-11 12:00:00,Australind,-33.279,115.715,2.51
2020-06-11 12:00:00,Bakers Hill,-31.751,116.455,2.88
2020-06-11 12:00:00,Bentley,-32.001,115.924,2.8200000000000003
2020-06-11 12:00:00,Beverley,-32.109,116.926,2.79
2020-06-11 12:00:00,Bindoon,-31.38,116.097,3.0
2020-06-11 12:00:00,Binningup,-33.149,115.689,2.58
2020-06-11 12:00:00,Boddington,-32.802,116.471,2.63
2020-06-11 12:00:00,Boyanup,-33.486,115.73,2.51
2020-06-11 12:00:00,Bridgetown,-33.958,116.138,2.39
2020-06-11 12:00:00,Broome,-17.962,122.236,6.57
2020-06-11 12:00:00,Bullsbrook,-31.663,116.03,2.94
2020-06-11 12:00:00,Bunbury,-33.333,115.633,2.51
2020-06-11 12:00:00,Busselton,-33.648,115.346,2.46
2020-06-11 12:00:00,Cannington,-32.017,115.95,2.8200000000000003
2020-06-11 12:00:00,Capel,-33.557,115.57,2.44
2020-06-11 12:00:00,Carnarvon,-24.867,113.661,4.52
2020-06-11 12:00:00,Chidlow,-31.857,116.272,2.88
2020-06-11 12:00:00,Collie,-33.363,116.156,2.52
2020-06-11 12:00:00,Cowaramup,-33.85,115.11,2.43
2020-06-11 12:00:00,Dampier,-20.66,116.71,5.84
2020-06-11 12:00:00,Denmark,-34.96,117.353,2.14
2020-06-11 12:00:00,Derby,-17.306,123.634,6.62
2020-06-11 12:00:00,Dongara,-29.251,114.934,3.49
2020-06-11 12:00:00,Donnybrook,-33.58,115.82,2.45
2020-06-11 12:00:00,Drummond Cove,-28.673000000000002,114.613,3.76
2020-06-11 12:00:00,Dunsborough,-33.617,115.1,2.49
2020-06-11 12:00:00,Esperance,-33.861,121.892,2.36
2020-06-11 12:00:00,Exmouth,-21.933,114.128,5.41
2020-06-11 12:00:00,Fitzroy Crossing,-18.194,125.567,6.38
2020-06-11 12:00:00,Fremantle,-32.057,115.744,2.85
2020-06-11 12:00:00,Geraldton,-28.774,114.609,3.69
2020-06-11 12:00:00,Halls Creek,-18.23,127.67,6.42
2020-06-11 12:00:00,Harvey,-33.08,115.89,2.58
2020-06-11 12:00:00,Jarrahdale,-32.339,116.062,2.77
2020-06-11 12:00:00,Jurien Bay,-30.297,115.042,3.27
2020-06-11 12:00:00,Kalbarri,-27.71,114.16,4.07
2020-06-11 12:00:00,Kalgoorlie,-30.749,121.466,3.06
2020-06-11 12:00:00,Kambalda,-31.2,121.67,2.94
2020-06-11 12:00:00,Kambalda West,-31.211,121.713,2.94
2020-06-11 12:00:00,Karratha,-20.736,116.846,5.85
2020-06-11 12:00:00,Katanning,-33.691,117.555,2.44
2020-06-11 12:00:00,Kojonup,-33.84,117.15,2.4
2020-06-11 12:00:00,Kununurra,-15.774000000000001,128.739,6.89
2020-06-11 12:00:00,Kwinana,-32.239,115.77,2.8200000000000003
2020-06-11 12:00:00,Leschenault,-33.245,115.735,2.58
2020-06-11 12:00:00,Lesmurdie,-31.994,116.05,2.89
2020-06-11 12:00:00,Little Grove,-35.07,117.87,2.09
2020-06-11 12:00:00,Lower Chittering,-31.556,116.087,2.94
2020-06-11 12:00:00,Lower King,-34.958,117.938,2.13
2020-06-11 12:00:00,Mandurah,-32.529,115.723,2.7
2020-06-11 12:00:00,Manjimup,-34.241,116.146,2.34
2020-06-11 12:00:00,Margaret River,-33.955,115.075,2.43
2020-06-11 12:00:00,Merredin,-31.482,118.279,2.88
2020-06-11 12:00:00,Moora,-30.638,116.01,3.17
2020-06-11 12:00:00,Mount Barker,-34.63,117.667,2.21
2020-06-11 12:00:00,Mundijong,-32.284,115.973,2.75
2020-06-11 12:00:00,Narrogin,-32.936,117.178,2.61
2020-06-11 12:00:00,Newman,-23.354,119.732,5.03
2020-06-11 12:00:00,Northam,-31.653,116.666,2.92
2020-06-11 12:00:00,Nullagine,-21.888,120.107,5.42
2020-06-11 12:00:00,Paraburdoo,-23.201,117.671,5.09
2020-06-11 12:00:00,Perth,-31.952,115.859,2.91
2020-06-11 12:00:00,Pinjarra,-32.63,115.871,2.7
2020-06-11 12:00:00,Port Denison,-29.283,114.917,3.49
2020-06-11 12:00:00,Port Hedland,-20.31,118.601,5.84
2020-06-11 12:00:00,Quindalup,-33.667,115.145,2.49
2020-06-11 12:00:00,Ravenswood,-32.583,115.833,2.7
2020-06-11 12:00:00,Serpentine,-32.365,115.981,2.75
2020-06-11 12:00:00,Tom Price,-22.694,117.795,5.35
2020-06-11 12:00:00,Toodyay,-31.55,116.45,2.94
2020-06-11 12:00:00,Two Rocks,-31.495,115.588,3.01
2020-06-11 12:00:00,Vasse,-33.69,115.3,2.46
2020-06-11 12:00:00,Wagin,-33.317,117.35,2.49
2020-06-11 12:00:00,Waroona,-32.867,115.917,2.64
2020-06-11 12:00:00,Wickham,-20.675,117.14,5.85
2020-06-11 12:00:00,Wooroloo,-31.803,116.314,2.88
2020-06-11 12:00:00,Wundowie,-31.767,116.383,2.88
2020-06-11 12:00:00,Yallingup,-33.64,115.026,2.49
2020-06-11 12:00:00,Yanchep,-31.55,115.634,2.95
2020-06-11 12:00:00,York,-31.888,116.769,2.85
2020-06-11 12:00:00,Yunderup,-32.583,115.8,2.7
2020-06-12 12:00:00,Albany,-35.023,117.881,1.8900000000000001
2020-06-12 12:00:00,Augusta,-34.312,115.159,2.05
2020-06-12 12:00:00,Australind,-33.279,115.715,2.22
2020-06-12 12:00:00,Bakers Hill,-31.751,116.455,2.62
2020-06-12 12:00:00,Bentley,-32.001,115.924,2.51
2020-06-12 12:00:00,Beverley,-32.109,116.926,2.56
2020-06-12 12:00:00,Bindoon,-31.38,116.097,2.77
2020-06-12 12:00:00,Binningup,-33.149,115.689,2.2800000000000002
2020-06-12 12:00:00,Boddington,-32.802,116.471,2.37
2020-06-12 12:00:00,Boyanup,-33.486,115.73,2.22
2020-06-12 12:00:00,Bridgetown,-33.958,116.138,2.12
2020-06-12 12:00:00,Broome,-17.962,122.236,6.4
2020-06-12 12:00:00,Bullsbrook,-31.663,116.03,2.68
2020-06-12 12:00:00,Bunbury,-33.333,115.633,2.22
2020-06-12 12:00:00,Busselton,-33.648,115.346,2.16
2020-06-12 12:00:00,Cannington,-32.017,115.95,2.51
2020-06-12 12:00:00,Capel,-33.557,115.57,2.15
2020-06-12 12:00:00,Carnarvon,-24.867,113.661,4.5600000000000005
2020-06-12 12:00:00,Chidlow,-31.857,116.272,2.62
2020-06-12 12:00:00,Collie,-33.363,116.156,2.24
2020-06-12 12:00:00,Cowaramup,-33.85,115.11,2.12
2020-06-12 12:00:00,Dampier,-20.66,116.71,5.77
2020-06-12 12:00:00,Denmark,-34.96,117.353,1.9300000000000002
2020-06-12 12:00:00,Derby,-17.306,123.634,6.52
2020-06-12 12:00:00,Dongara,-29.251,114.934,3.41
2020-06-12 12:00:00,Donnybrook,-33.58,115.82,2.17
2020-06-12 12:00:00,Drummond Cove,-28.673000000000002,114.613,3.67
2020-06-12 12:00:00,Dunsborough,-33.617,115.1,2.18
2020-06-12 12:00:00,Esperance,-33.861,121.892,2.26
2020-06-12 12:00:00,Exmouth,-21.933,114.128,5.34
2020-06-12 12:00:00,Fitzroy Crossing,-18.194,125.567,6.29
2020-06-12 12:00:00,Fremantle,-32.057,115.744,2.51
2020-06-12 12:00:00,Geraldton,-28.774,114.609,3.6
2020-06-12 12:00:00,Halls Creek,-18.23,127.67,6.49
2020-06-12 12:00:00,Harvey,-33.08,115.89,2.29
2020-06-12 12:00:00,Jarrahdale,-32.339,116.062,2.48
2020-06-12 12:00:00,Jurien Bay,-30.297,115.042,3.11
2020-06-12 12:00:00,Kalbarri,-27.71,114.16,3.93
2020-06-12 12:00:00,Kalgoorlie,-30.749,121.466,3.14
2020-06-12 12:00:00,Kambalda,-31.2,121.67,2.9699999999999998
2020-06-12 12:00:00,Kambalda West,-31.211,121.713,2.9699999999999998
2020-06-12 12:00:00,Karratha,-20.736,116.846,5.77
2020-06-12 12:00:00,Katanning,-33.691,117.555,2.23
2020-06-12 12:00:00,Kojonup,-33.84,117.15,2.14
2020-06-12 12:00:00,Kununurra,-15.774000000000001,128.739,7.37
2020-06-12 12:00:00,Kwinana,-32.239,115.77,2.51
2020-06-12 12:00:00,Leschenault,-33.245,115.735,2.2800000000000002
2020-06-12 12:00:00,Lesmurdie,-31.994,116.05,2.6
2020-06-12 12:00:00,Little Grove,-35.07,117.87,1.8900000000000001
2020-06-12 12:00:00,Lower Chittering,-31.556,116.087,2.68
2020-06-12 12:00:00,Lower King,-34.958,117.938,1.9300000000000002
2020-06-12 12:00:00,Mandurah,-32.529,115.723,2.38
2020-06-12 12:00:00,Manjimup,-34.241,116.146,2.07
2020-06-12 12:00:00,Margaret River,-33.955,115.075,2.12
2020-06-12 12:00:00,Merredin,-31.482,118.279,2.88
2020-06-12 12:00:00,Moora,-30.638,116.01,3.04
2020-06-12 12:00:00,Mount Barker,-34.63,117.667,2.0
2020-06-12 12:00:00,Mundijong,-32.284,115.973,2.44
2020-06-12 12:00:00,Narrogin,-32.936,117.178,2.4
2020-06-12 12:00:00,Newman,-23.354,119.732,4.98
2020-06-12 12:00:00,Northam,-31.653,116.666,2.7
2020-06-12 12:00:00,Nullagine,-21.888,120.107,5.44
2020-06-12 12:00:00,Paraburdoo,-23.201,117.671,4.89
2020-06-12 12:00:00,Perth,-31.952,115.859,2.6
2020-06-12 12:00:00,Pinjarra,-32.63,115.871,2.4
2020-06-12 12:00:00,Port Denison,-29.283,114.917,3.41
2020-06-12 12:00:00,Port Hedland,-20.31,118.601,5.78
2020-06-12 12:00:00,Quindalup,-33.667,115.145,2.18
2020-06-12 12:00:00,Ravenswood,-32.583,115.833,2.4
2020-06-12 12:00:00,Serpentine,-32.365,115.981,2.44
2020-06-12 12:00:00,Tom Price,-22.694,117.795,5.18
2020-06-12 12:00:00,Toodyay,-31.55,116.45,2.7
2020-06-12 12:00:00,Two Rocks,-31.495,115.588,2.73
2020-06-12 12:00:00,Vasse,-33.69,115.3,2.16
2020-06-12 12:00:00,Wagin,-33.317,117.35,2.2800000000000002
2020-06-12 12:00:00,Waroona,-32.867,115.917,2.35
2020-06-12 12:00:00,Wickham,-20.675,117.14,5.77
2020-06-12 12:00:00,Wooroloo,-31.803,116.314,2.62
2020-06-12 12:00:00,Wundowie,-31.767,116.383,2.62
2020-06-12 12:00:00,Yallingup,-33.64,115.026,2.18
2020-06-12 12:00:00,Yanchep,-31.55,115.634,2.65
2020-06-12 12:00:00,York,-31.888,116.769,2.64
2020-06-12 12:00:00,Yunderup,-32.583,115.8,2.4
2020-06-13 12:00:00,Albany,-35.023,117.881,1.87
2020-06-13 12:00:00,Augusta,-34.312,115.159,2.03
2020-06-13 12:00:00,Australind,-33.279,115.715,2.13
2020-06-13 12:00:00,Bakers Hill,-31.751,116.455,2.35
2020-06-13 12:00:00,Bentley,-32.001,115.924,2.2800000000000002
2020-06-13 12:00:00,Beverley,-32.109,116.926,2.29
2020-06-13 12:00:00,Bindoon,-31.38,116.097,2.46
2020-06-13 12:00:00,Binningup,-33.149,115.689,2.16
2020-06-13 12:00:00,Boddington,-32.802,116.471,2.22
2020-06-13 12:00:00,Boyanup,-33.486,115.73,2.13
2020-06-13 12:00:00,Bridgetown,-33.958,116.138,2.07
2020-06-13 12:00:00,Broome,-17.962,122.236,6.48
2020-06-13 12:00:00,Bullsbrook,-31.663,116.03,2.4
2020-06-13 12:00:00,Bunbury,-33.333,115.633,2.13
2020-06-13 12:00:00,Busselton,-33.648,115.346,2.1
2020-06-13 12:00:00,Cannington,-32.017,115.95,2.2800000000000002
2020-06-13 12:00:00,Capel,-33.557,115.57,2.09
2020-06-13 12:00:00,Carnarvon,-24.867,113.661,4.46
2020-06-13 12:00:00,Chidlow,-31.857,116.272,2.35
2020-06-13 12:00:00,Collie,-33.363,116.156,2.14
2020-06-13 12:00:00,Cowaramup,-33.85,115.11,2.09
2020-06-13 12:00:00,Dampier,-20.66,116.71,5.74
2020-06-13 12:00:00,Denmark,-34.96,117.353,1.9100000000000001
2020-06-13 12:00:00,Derby,-17.306,123.634,6.46
2020-06-13 12:00:00,Dongara,-29.251,114.934,3.12
2020-06-13 12:00:00,Donnybrook,-33.58,115.82,2.1
2020-06-13 12:00:00,Drummond Cove,-28.673000000000002,114.613,3.44
2020-06-13 12:00:00,Dunsborough,-33.617,115.1,2.12
2020-06-13 12:00:00,Esperance,-33.861,121.892,2.08
2020-06-13 12:00:00,Exmouth,-21.933,114.128,5.27
2020-06-13 12:00:00,Fitzroy Crossing,-18.194,125.567,6.23
2020-06-13 12:00:00,Fremantle,-32.057,115.744,2.3
2020-06-13 12:00:00,Geraldton,-28.774,114.609,3.36
2020-06-13 12:00:00,Halls Creek,-18.23,127.67,6.37
2020-06-13 12:00:00,Harvey,-33.08,115.89,2.18
2020-06-13 12:00:00,Jarrahdale,-32.339,116.062,2.27
2020-06-13 12:00:00,Jurien Bay,-30.297,115.042,2.79
2020-06-13 12:00:00,Kalbarri,-27.71,114.16,3.75
2020-06-13 12:00:00,Kalgoorlie,-30.749,121.466,2.77
2020-06-13 12:00:00,Kambalda,-31.2,121.67,2.6
2020-06-13 12:00:00,Kambalda West,-31.211,121.713,2.6
2020-06-13 12:00:00,Karratha,-20.736,116.846,5.74
2020-06-13 12:00:00,Katanning,-33.691,117.555,2.12
2020-06-13 12:00:00,Kojonup,-33.84,117.15,2.08
2020-06-13 12:00:00,Kununurra,-15.774000000000001,128.739,7.29
2020-06-13 12:00:00,Kwinana,-32.239,115.77,2.2800000000000002
2020-06-13 12:00:00,Leschenault,-33.245,115.735,2.16
2020-06-13 12:00:00,Lesmurdie,-31.994,116.05,2.34
2020-06-13 12:00:00,Little Grove,-35.07,117.87,1.87
2020-06-13 12:00:00,Lower Chittering,-31.556,116.087,2.4
2020-06-13 12:00:00,Lower King,-34.958,117.938,1.9
2020-06-13 12:00:00,Mandurah,-32.529,115.723,2.22
2020-06-13 12:00:00,Manjimup,-34.241,116.146,2.04
2020-06-13 12:00:00,Margaret River,-33.955,115.075,2.09
2020-06-13 12:00:00,Merredin,-31.482,118.279,2.5
2020-06-13 12:00:00,Moora,-30.638,116.01,2.69
2020-06-13 12:00:00,Mount Barker,-34.63,117.667,1.96
2020-06-13 12:00:00,Mundijong,-32.284,115.973,2.25
2020-06-13 12:00:00,Narrogin,-32.936,117.178,2.24
2020-06-13 12:00:00,Newman,-23.354,119.732,4.96
2020-06-13 12:00:00,Northam,-31.653,116.666,2.4
2020-06-13 12:00:00,Nullagine,-21.888,120.107,5.28
2020-06-13 12:00:00,Paraburdoo,-23.201,117.671,4.97
2020-06-13 12:00:00,Perth,-31.952,115.859,2.34
2020-06-13 12:00:00,Pinjarra,-32.63,115.871,2.23
2020-06-13 12:00:00,Port Denison,-29.283,114.917,3.12
2020-06-13 12:00:00,Port Hedland,-20.31,118.601,5.57
2020-06-13 12:00:00,Quindalup,-33.667,115.145,2.12
2020-06-13 12:00:00,Ravenswood,-32.583,115.833,2.23
2020-06-13 12:00:00,Serpentine,-32.365,115.981,2.25
2020-06-13 12:00:00,Tom Price,-22.694,117.795,5.22
2020-06-13 12:00:00,Toodyay,-31.55,116.45,2.4
2020-06-13 12:00:00,Two Rocks,-31.495,115.588,2.46
2020-06-13 12:00:00,Vasse,-33.69,115.3,2.1
2020-06-13 12:00:00,Wagin,-33.317,117.35,2.16
2020-06-13 12:00:00,Waroona,-32.867,115.917,2.2
2020-06-13 12:00:00,Wickham,-20.675,117.14,5.72
2020-06-13 12:00:00,Wooroloo,-31.803,116.314,2.35
2020-06-13 12:00:00,Wundowie,-31.767,116.383,2.35
2020-06-13 12:00:00,Yallingup,-33.64,115.026,2.12
2020-06-13 12:00:00,Yanchep,-31.55,115.634,2.39
2020-06-13 12:00:00,York,-31.888,116.769,2.34
2020-06-13 12:00:00,Yunderup,-32.583,115.8,2.23
2020-06-14 12:00:00,Albany,-35.023,117.881,2.2
2020-06-14 12:00:00,Augusta,-34.312,115.159,2.32
